ID_Serie;mae_0ive;mae_S0ive;mae_mae;mae_ETS;mae_NNetar
3064;241.65;232.1388889;241.65;239.157877;202.7418511
3065;204.8;360.85;147.7224262;115.682537;183.4046106
3066;206.8055556;364.4555556;149.1823385;116.3530972;116.3573434
3067;240.5;231.0027778;240.5;238.0264593;192.5903788
3068;239.35;229.8666667;239.35;236.905744;190.3866296
3069;112.7908333;488.9166667;112.7908333;112.4216617;357.6213285
3070;176.3705556;160.9061111;123.501121;176.3689801;301.828017
3071;112.2261111;486.4722222;112.2261111;111.0848687;344.0973541
3072;113.3555556;491.3611111;113.3555556;112.2051789;311.204818
3073;301.8161111;535.4155556;200.7159674;301.6339881;241.4117831
3074;296.1022222;339.395;136.9057505;296.0158159;301.0923683
3075;600;911.1111111;442.1668645;581.7386315;761.4410578
3076;580.8616667;899.7505556;277.7648424;277.0714769;298.4827357
3077;411.1111111;438.3333333;415.5084069;315.4338943;303.5548539
3078;79.44444444;180.5555556;21.46034292;22.49712331;40.40804179
3079;233.3333333;498.8888889;584.3690114;227.5587567;440.3163341
3080;61.60577778;68.58883333;20.10542785;19.96372704;70.82932452
3081;523.2777778;1164.147222;59.21286604;449.8751394;277.5353629
3082;818.8883333;70.79055556;824.361031;278.0428045;357.7550566
3083;1104.444444;486.6666667;311.718187;442.7479534;561.5563315
3084;252.8520111;252.5699944;133.121029;143.3838355;239.272192
3085;417.8129444;724.0092778;487.2515458;250.7704515;377.8562796
3086;1553.345556;1117.112222;951.587681;1058.996247;1012.693395
3087;70.2335;63.95855556;53.92913587;53.78608669;54.89814287
3088;435.2144444;358.9594444;317.5471609;316.2574071;406.6714057
3089;927.7583333;1982.193333;988.351378;1990.104536;3177.595345
3090;261.1743889;417.0218889;145.4615314;161.8680756;345.8158254
3091;478.6062222;308.6213889;275.5081846;187.6343326;257.9838741
3092;192.9037778;136.5439444;147.1996994;69.05983269;151.3030492
3093;1100.734444;1102.691667;1194.490893;1100.257387;1096.66905
3094;260.0283333;401.6222222;274.2496428;284.5461206;257.1073027
3095;177.3599444;276.788;234.548439;260.4350901;462.4605852
3096;216.5417778;228.568;243.0881424;289.1169609;298.4656366
3097;134.8059444;179.5797778;113.2235461;116.5616275;84.91257741
3098;171.6535556;236.1310556;139.17231;189.9509543;193.7071021
3099;218.1233889;206.9602778;142.4249861;103.7376465;83.45086882
3100;353.1962222;212.4048333;173.3445414;202.9648109;189.6360869
3101;304.1286333;169.4593778;148.7705808;160.4725197;199.3940486
3102;228.5149444;279.1184444;203.7962307;203.2517679;287.6472736
3103;318.5134444;313.1175556;205.75555;205.5527845;294.0314102
3104;385.0205556;381.3147222;120.2702215;259.5326316;1023.670435
3105;1247.663333;1100.802778;677.6511615;967.4158634;962.7944033
3106;1242.412222;1110.462778;1232.632993;960.6335575;2380.85277
3107;266.2886667;169.48;145.5150928;125.9969687;194.2765656
3108;487.3955556;467.8383333;575.1671271;372.6789144;567.296069
3109;398.5645556;741.1668333;316.2714305;260.705715;678.2005287
3110;200.7609444;216.0865;182.8290111;167.6572171;219.5009298
3111;218.277;151.2256667;157.2456145;144.5686817;281.6431441
3112;869.4962222;993.7153333;788.9449757;534.331297;3057.074361
3113;1496.703056;1108.065167;782.1350527;760.6292979;799.8223641
3114;955.2644444;641.4694444;732.067056;495.2458329;710.7972023
3115;818.8311111;728.3094444;566.0477091;585.984159;630.2375374
3116;119.09;323.4872222;119.09;117.8590326;247.9308671
3117;131.7;587.6944444;125.8099878;131.6968955;173.6845085
3118;1071.355;1305.904444;1071.355;1063.559076;1233.818234
3119;113.825;395.7322222;113.825;112.0851119;126.2532358
3120;1070.191667;1304.655;1070.191667;1062.464443;1237.921927
3121;132.9444444;626.5222222;146.5689327;158.5973902;269.7171559
3122;45.93888889;180.1388889;45.93888889;45.91088729;46.02978025
3123;206.3222222;888.2333333;206.3222222;208.3134495;282.6039279
3124;145.7045556;546.2864444;145.7045556;244.7094057;226.3428412
3125;182.6838889;749.4036111;134.4605861;223.5240248;240.5296161
3126;206.3222222;888.2333333;206.3222222;206.3675206;249.4218725
3127;89.70833333;82.95555556;40.50195917;74.74369064;130.4262052
3128;88.73888889;81.73333333;39.86510862;73.39308125;119.7300247
3129;90.67777778;84.17777778;61.34644307;71.88230694;130.9916066
3130;459.5672222;829.6922222;458.6774803;378.6825519;429.8443398
3131;212.2340556;630.1157222;212.2340556;212.2593534;148.3664487
3132;459.8138889;829.995;458.8174449;412.0828291;418.4990409
3133;143.1490556;540.0323333;143.1490556;143.1423643;226.7802193
3134;144.3686944;543.1593889;144.3686944;144.2200118;218.0098737
3135;462.2155556;676.1822222;462.2155556;462.2250975;454.6929831
3136;461.985;676.0455556;461.985;461.9946472;444.5317675
3137;174.75;703.8277778;172.5889462;174.7584998;257.5410426
3138;265.4333333;379.1055556;265.4333333;265.4476013;329.472818
3139;97.82847778;98.39359444;63.0641501;97.50811612;78.44715855
3140;824.8326111;829.6811667;818.3890055;824.8331991;856.5817335
3141;858.4999444;863.5457778;851.9113164;858.5005583;894.611105
3142;101.8214778;102.4096667;67.33400946;101.8192503;71.70797137
3143;5723.055556;7365.833333;4204.977119;3075.105352;1236.811443
3144;309.6666667;486.1944444;191.7474651;188.4761085;384.525165
3145;329.6666667;506.7777778;154.9840824;162.2049759;393.9102193
3146;289.6666667;465.6111111;128.0736579;132.436531;371.2813093
3147;353.8611111;482.1111111;353.8611111;353.8519489;307.7044216
3148;337.1111111;488.8888889;337.1111111;337.1025609;364.0225899
3149;534.1663889;442.2192222;298.4561528;301.4141642;224.6673888
3150;1633.099444;1361.587222;1024.535179;1123.315228;5667.786079
3151;336.3793333;114.6570556;175.9634628;137.2715866;430.3040601
3152;495.9461111;580.6533333;292.5237088;294.8366791;386.2679021
3153;597.2675;614.0668333;490.0831881;362.184212;1926.854064
3154;140.1125556;177.8778889;84.47546694;91.50875711;110.4790241
3155;912.4122222;1267.032444;1086.417402;718.2461398;2826.518482
3156;1631.382778;1160.947778;1288.030079;1687.866058;1588.499092
3157;222.7465;171.4836111;195.9338175;194.1950091;419.1265462
3158;554.2727778;392.1877778;340.1406721;359.820582;369.5965658
3159;528.4938278;390.5152944;242.2638108;290.4874926;412.7482534
3160;468.3026667;283.7842778;218.3438734;205.5492685;231.1363959
3161;76.94444444;47.88888889;25.56595507;43.79774204;42.28070898
3162;55.88888889;65.33333333;61.79618307;37.70756197;51.57573067
3163;47.94444444;18.88888889;14.55209248;22.06939621;31.06025075
3164;68;32.16666667;32.69701919;25.06570289;32.87669475
3165;97.11111111;38.66666667;32.99987373;20.39462991;26.01206218
3166;37.22222222;26.77777778;73.68560081;24.69459442;22.88425647
3167;948.8888889;695;329.3517225;437.7105245;536.7836205
3168;2233.888889;526.1111111;528.3613834;611.7228167;409.7297909
3169;1298.888889;517.7777778;253.9005721;259.6795568;565.8385639
3170;150.1666667;109.6111111;113.7983727;106.7645862;122.5831636
3171;19.64277778;33.50944444;19.63759406;13.78071179;19.36024874
3172;65.78333333;83.39444444;63.21007892;70.8269739;61.69009381
3173;72.81666667;70.2;110.8666005;73.31591685;74.75896599
3174;106.5057778;98.01177778;76.17718516;110.5430258;102.840104
3175;1551.362389;708.1579444;1495.77006;812.9842929;627.6179925
3176;1018.802667;774.176;1075.943449;674.7470556;1112.714769
3177;709.7357778;418.4878889;714.826812;371.3550699;676.1806791
3178;1562.626111;1433.706667;1376.033959;1022.649424;3119.593462
3179;208.6344444;412.6922222;208.6344444;130.0599149;328.7656087
3180;1054.933333;893.8611111;1570.026184;805.0740382;835.3526593
3181;437.2918333;221.6555;271.5813119;246.0747952;377.6540756
3182;745.5318333;316.0328333;653.7857253;334.3439609;1463.62303
3183;678.2903333;430.1400556;496.7084873;388.7737178;492.4704144
3184;259.8466667;247.9502778;287.4780004;231.9172903;276.8810921
3185;1106.666667;1108.888889;1866.755483;522.4505031;1170.350707
3186;138.6628889;90.71066667;91.65256659;139.1494816;122.252608
3187;389.3693889;761.5573889;892.1436941;481.7396756;476.049798
3188;770.2752222;364.5683333;721.4638133;371.4648094;1594.529501
3189;94.2135;78.37233333;71.57187068;85.72661675;81.50816774
3190;250.4815444;180.0460278;256.9660842;188.0281209;859.0554677
3191;701.8566667;922.4838889;751.0898076;786.5309446;737.2718531
3192;140.5555556;188.8888889;372.5931158;405.7324728;458.8091013
3193;316.6488889;258.5655556;199.4585662;211.1131043;177.5186357
3194;594.0944444;1280.761111;201.4985463;142.7104215;634.8383787
3195;107.3841667;132.6138333;98.95520641;126.5597148;204.856495
3196;310.8516667;641.0438889;429.4615648;370.40067;567.4665451
3197;59.55555556;74.05555556;28.32183515;56.47033045;62.96003203
3198;12.5;17.16666667;6.949822227;4.953147162;10.87297307
3199;1058.920778;776.9545556;1154.334642;633.101976;1067.515595
3200;153.3350778;137.1239111;170.7879389;115.7893357;118.8259013
3201;287.5189444;226.6621667;192.1021855;183.7792951;395.8845881
3202;529.0912778;201.2236667;220.5848649;195.8789373;712.6553553
3203;73.29433333;94.60622222;73.92734536;95.64877487;57.72391733
3204;636.2761111;757.8026111;849.7457102;526.0772145;928.3276093
3205;198.4667056;155.8121889;167.5301668;216.3661165;187.0437333
3206;83.15277778;118.1905556;83.15277778;69.07837513;61.62731812
3207;184.3245;191.6723333;126.7896252;214.9011801;180.0603356
3208;150.8689389;130.1318944;122.2505371;109.2243669;129.2729141
3209;713.3444444;720.1;606.3939923;385.0497759;1127.818671
3210;393.9777222;448.3488333;376.7325037;547.413053;698.7359141
3211;1149.322222;217.8055556;97.58879836;463.7103103;290.9974528
3212;1446.194056;1922.871667;1016.561335;1194.369764;971.3813136
3213;47.99331111;59.22798889;47.99331111;47.99331111;110.5370438
3214;992.2222222;937.2222222;373.2655628;562.3737662;987.8705951
3215;1494.561111;1556.077778;1659.326347;1755.153747;1857.074887
3216;133.6555556;1126.816667;133.6555556;132.9638058;997.0033208
3217;1731.949444;1462.012778;795.4293972;862.7528242;2056.726672
3218;220.4653333;172.7587222;172.303684;149.3336888;199.3714816
3219;421.3727778;377.3022222;391.4098897;386.5792472;448.2863807
3220;678.0862778;512.8438333;969.0803958;502.6209818;3868.93552
3221;890.1738889;613.7127778;1044.896102;675.1544732;865.4598684
3222;205.9323333;141.0346667;164.6588546;208.1482476;129.1420115
3223;662.08;879.2288889;1250.357556;724.009135;1147.740259
3224;132.2111111;126.4722222;132.2111111;132.1593187;63.71530468
3225;109.1721111;96.955;130.2480219;79.02620164;329.1108704
3226;236.7612222;295.9360556;185.3628259;173.2602331;422.5328588
3227;632.1033333;840.6172222;638.8846242;787.9811592;1023.590103
3228;283.5915556;302.1441111;172.4566768;193.1625662;170.4551442
3229;477.4348889;395.3828333;763.2530638;434.3837876;1042.039544
3230;352.2203889;233.2306667;197.9820574;311.6311814;303.1075261
3231;144.4952222;89.74294444;110.2098163;103.0253939;119.8456486
3232;384.5791111;562.9075;496.2708167;566.9298599;1641.084178
3233;301.6779389;242.6669167;254.4315397;271.0662113;2001.770921
3234;722.1538889;537.4838889;469.1516134;464.7456447;631.6218684
3235;210.0833444;178.0307722;254.7959717;249.8319687;1276.80191
3236;459.7888889;184.3777778;459.7888889;457.9079874;2053.489849
3237;179.2467222;51.0205;16.5856618;60.02177185;109.5949269
3238;113.3207611;99.26306111;92.44821699;126.7526197;593.5102497
3239;171.0403889;126.7036667;135.3412562;160.3515456;175.9223274
3240;226.8459444;207.2161667;394.6567852;133.2888722;448.3073381
3241;352.8496667;319.4425556;312.9438293;311.8375064;233.0525054
3242;130.33895;117.1667167;180.9684147;102.7602792;260.2059896
3243;234.7147222;174.5727222;220.4063065;163.4286;353.9142115
3244;82.54421667;75.79481667;66.40970412;93.57818739;114.6562276
3245;225.1670556;353.3201667;412.5169608;312.0597412;410.4387249
3246;471.0696667;472.4167778;311.1395671;442.47398;278.769559
3247;599.0794444;861.2966667;1218.064686;566.9938788;1171.993758
3248;272.588;298.9847778;223.0444822;294.4676874;1177.015997
3249;1964.463889;1553.063333;2250.422485;1650.64789;1644.370979
3250;176.6346111;151.2722778;169.9597488;181.7806491;164.7428027
3251;259.1161667;255.2988889;287.9924098;224.7263212;254.0191857
3252;567.2905;502.8374444;710.4317155;427.3043439;492.5402836
3253;285.6344444;264.8433333;254.2212236;291.1987759;277.4179993
3254;277.3444444;300.9944444;266.1304835;214.0888088;394.1877057
3255;705.3194444;822.1766667;721.0475053;577.4120422;733.9299188
3256;83.44654389;180.8605272;102.6371678;79.78507735;149.4768589
3257;940.7777778;1194.888889;2520.632263;993.4661205;918.5616545
3258;282.5555556;455.8888889;600.162724;808.5537061;305.3266219
3259;668.6666667;492.6111111;446.0028276;468.8617842;1187.110851
3260;190;189.6111111;138.952797;120.508118;137.5060282
3261;880;449.4444444;293.7581932;358.7911547;349.2154311
3262;26.77777778;106.0555556;141.0365116;31.72771728;105.798128
3263;1216.111111;1142.222222;749.2825905;597.9273542;655.8709285
3264;721.6666667;1099.444444;468.3738941;607.6794333;990.9948582
3265;1032.777778;1215.888889;635.9450705;758.8774978;616.5166784
3266;733.0542844;1306.260167;842.9498151;1292.922719;1274.198613
3267;552.5;390.0555556;190.4964765;250.1457157;284.3212339
3268;183.3888889;60.66666667;48.2981962;38.22527067;54.41633547
3269;188.3333333;120.1666667;100.5112663;123.6340609;267.4744693
3270;151.2222222;159.6666667;125.8354461;143.8832429;152.7645447
3271;238.3091961;193.816235;159.0838298;236.4486074;204.082491
3272;112.0112039;123.3514372;97.0630685;98.91187028;114.5258634
3273;142.2922856;253.4106411;156.1576708;106.4833242;166.2986514
3274;391.34991;380.1806756;310.2103645;271.0283814;404.5031623
3275;496.9053489;336.5031244;259.2808047;461.7557669;383.6148818
3276;37.32812611;56.78062389;34.12576887;40.40314375;41.58252343
3277;227.5251544;360.74028;274.1350698;293.8355524;351.0403106
3278;734.8404839;845.7301228;479.3531156;379.546662;814.5570006
3279;17.33775278;38.09486389;26.13201471;22.63268152;23.71942957
3280;628.5030228;871.5081194;894.824586;895.5349567;562.2088942
3281;469.01771;511.6493433;435.5790747;320.1242817;436.2857148
3282;334.8468833;370.7514578;333.7888198;238.2054104;341.5243954
3283;17.02510167;37.53154278;14.88057766;19.31459812;16.88585334
3284;452.8255556;271.3716111;502.1670208;381.1443334;1312.548793
3285;2676.5;1660;2024.339508;2164.811946;2081.156437
3286;249.1111111;118.9444444;88.74590708;97.06000595;110.069357
3287;295.5927744;169.2604433;173.9756968;204.0822088;163.9499238
3288;225.803635;233.4440461;123.2175925;141.8417749;141.6460341
3289;562.2735989;848.5216967;816.2130817;818.5852047;287.9635477
3290;121.1836433;220.4276033;90.63846923;98.29729874;210.0174187
3291;1164.194452;902.5790739;595.6577207;524.6594275;801.5207068
3292;231.8138639;425.8674639;214.2432712;230.2864541;280.3562461
3293;124.40788;66.19979111;53.53043238;65.85704649;68.99841309
3294;56.352185;27.42068278;39.61544724;59.58488321;24.09257159
3295;260.3032672;267.6403172;209.3280674;210.2719454;287.6704485
3296;636.5408139;1111.438565;398.011854;403.5724769;406.4599744
3297;88.15468667;174.2895689;134.9682877;137.1853228;143.6118346
3298;60.95748444;70.08765667;39.0305084;46.80377328;30.72335456
3299;68.84605111;56.90802889;16.17186556;20.37936519;22.57272658
3300;152.4935789;155.1493867;126.4383702;197.5273014;113.6926522
3301;269.0555556;294.8333333;170.0143654;129.5579337;239.8799868
3302;200.819765;266.3911983;64.72908171;78.6708505;103.8711433
3303;211.5637656;242.29057;162.7807954;108.4632636;210.7565511
3304;198.4446056;160.0115111;122.4030378;140.8811031;144.980923
3305;254.8001167;375.1584644;235.1862321;266.5574967;246.3247031
3306;114.1068372;172.6641006;123.3135935;147.667318;130.6830441
3307;71.14346333;136.9796956;45.92438719;106.2135135;136.3655503
3308;3523.055556;540;814.1921821;1068.925299;740.2232971
3309;616.7777778;718.5;181.2542388;168.0609088;525.5100623
3310;506.3644972;616.7504761;427.6165157;446.9123888;1371.070625
3311;288.7673106;197.0565361;270.3135541;182.108899;197.1236936
3312;21.86989722;19.52333056;27.42464768;30.7021946;20.62345949
3313;71.91251944;165.2564706;86.72782492;74.61322742;70.14066851
3314;149.0545567;169.5385733;123.0262432;107.1577568;101.843772
3315;832.4378183;625.8216572;461.2614366;583.2093471;516.9963387
3316;240.1862494;404.6094939;230.2477208;209.0693963;290.9140589
3317;1777.888889;4132.333333;1258.075891;1934.394318;2628.74604
3318;179.4444444;190.5555556;273.531279;257.1800739;341.3457723
3319;173.7787583;306.0276139;84.97334348;120.9266771;114.1948254
3320;49.57746778;82.34646222;24.44120265;22.86244487;26.80923474
3321;40.91836778;32.20579556;29.29632268;45.21984248;35.74218753
3322;305.5462511;392.1028733;77.26872916;81.61679816;95.72578327
3323;203.8905261;162.2455994;163.3257003;124.2253041;193.0037584
3324;462.7597933;568.19586;624.712988;589.1439688;381.9738402
3325;214.5366667;193.6794444;184.7124931;151.0074845;205.5728784
3326;394.9961794;341.0185394;484.7519113;282.7562135;316.5752817
3327;164.5046111;210.3113089;278.5420897;416.2806864;221.2701365
3328;5621;3241.166667;3248.956156;3876.918919;8421.297861
3329;2174.027778;5635.255556;4660.667183;2662.136824;3870.223699
3330;656.1111111;923.8888889;327.2832011;346.8859899;553.1854981
3331;1090.277778;316.5;451.2085523;241.3583365;593.1933776
3332;1106.666667;678.4444444;244.0332745;220.447306;302.4874246
3333;100.9174717;87.69713278;88.41954757;73.11415484;44.3123446
3334;102.9444444;132.7777778;94.88460601;53.04771884;108.9531039
3335;972.8621628;798.4937406;987.4045395;1156.409679;982.6591631
3336;91.08919111;122.44869;85.61715573;81.93542173;80.5087705
3337;145.1866733;159.9358556;69.48215831;68.09900737;86.6021602
3338;62.27054444;156.4979689;40.85510852;44.94825002;27.41226634
3339;480.7777778;727.3888889;220.4571721;454.3099731;277.0762096
3340;2637.777778;418.8888889;709.3588998;970.9058414;492.1920459
3341;314.4444444;231.6666667;327.9054173;338.0035836;478.7538296
3342;507.2222222;676.6666667;350.9462621;258.3342143;622.0987115
3343;191.1111111;217.7777778;167.8796828;163.1318502;369.292832
3344;256.7688239;322.3142861;351.8730859;279.7670121;268.3753501
